Brand,Description,Size,Annual_Demand,PurchasePrice,Holding_Cost,EOQ,ABC_Category,Review_Frequency,Safety_Stock_Level,Inventory_Strategy
779,Svedka Raspberry Vodka,Liter,38,9.55,1.9100000000000001,141.05065741823105,C,Quarterly,Low,"Simple control, bulk ordering"
780,Svedka Clementine Vodka,Liter,9,9.84,1.968,67.62522260005743,C,Quarterly,Low,"Simple control, bulk ordering"
782,Remy Martin 1738 Accord Ryl,750mL,469,35.15,7.03,258.29069379974993,A,Weekly,High,"Tight control, frequent replenishment"
784,Allen's Sour Apple Liqueur,Liter,4,4.37,0.8740000000000001,67.65100914917383,C,Quarterly,Low,"Simple control, bulk ordering"
787,Cherry Heering Liqueur,750mL,5,17.85,3.5700000000000003,37.42405942825599,C,Quarterly,Low,"Simple control, bulk ordering"
788,Skinnygirl Cucumber Vodka,750mL,36,11.19,2.238,126.82977128702275,C,Quarterly,Low,"Simple control, bulk ordering"
797,Creme Yvette Liqueur,750mL,1,18.31,3.662,16.52497571863164,C,Quarterly,Low,"Simple control, bulk ordering"
800,Jameson Irish Whiskey,Liter,911,24.02,4.804,435.46944626973686,A,Weekly,High,"Tight control, frequent replenishment"
802,Bacardi Torched Cherry Rum,750mL,347,7.99,1.598,465.98973490979563,B,Monthly,Medium,Moderate control
803,Bacardi Gold Rum,Liter,2,9.92,1.984,31.750031750047626,C,Quarterly,Low,"Simple control, bulk ordering"
804,Bacardi Limon Rum,Liter,34,11.56,2.3120000000000003,121.26781251816648,C,Quarterly,Low,"Simple control, bulk ordering"
806,DeKuyper Peachtree Schnapps,Liter,92,10.39,2.0780000000000003,210.4123089312015,C,Quarterly,Low,"Simple control, bulk ordering"
807,Jim Beam,Liter,1051,13.23,2.6460000000000004,630.2406887648197,A,Weekly,High,"Tight control, frequent replenishment"
809,Southern Comfort,Liter,362,13.13,2.6260000000000003,371.2845899887818,B,Monthly,Medium,Moderate control
810,Bacardi Black Razz,750mL,417,7.19,1.4380000000000002,538.5035671136808,B,Monthly,Medium,Moderate control
811,Jack Daniels No 7 Black,Liter,1789,19.84,3.968,671.4587514052592,A,Weekly,High,"Tight control, frequent replenishment"
812,Jagermeister Liqueur,Liter,1176,17.03,3.4060000000000006,587.5993937736184,A,Weekly,High,"Tight control, frequent replenishment"
814,Sammy's Beach Bar Rum,750mL,4,14.39,2.878,37.280746576794044,C,Quarterly,Low,"Simple control, bulk ordering"
818,Gordons London Dry Gin,Liter,144,7.35,1.47,312.98431857438067,C,Quarterly,Low,"Simple control, bulk ordering"
821,Grand Marnier,Liter,443,27.99,5.598,281.31015890288245,A,Weekly,High,"Tight control, frequent replenishment"
822,Tanqueray,Liter,673,19.99,3.9979999999999998,410.285470232059,A,Weekly,High,"Tight control, frequent replenishment"
823,Johnnie Walker Red Label,Liter,17,20.43,4.086,64.50231169044757,C,Quarterly,Low,"Simple control, bulk ordering"
824,Dewars White Label Scotch,Liter,636,20.76,4.152,391.38113233962247,A,Weekly,High,"Tight control, frequent replenishment"
825,Johnnie Walker Black Label,Liter,145,29.99,5.998,155.48223341688518,B,Monthly,Medium,Moderate control
826,Clan MacGregor Scotch,Liter,4,9.59,1.9180000000000001,45.6673377277543,C,Quarterly,Low,"Simple control, bulk ordering"
827,Bols Anisette,Liter,10,7.4,1.4800000000000002,82.19949365267864,C,Quarterly,Low,"Simple control, bulk ordering"
828,Bols Sloe Gin,Liter,5,7.74,1.548,56.83286162253946,C,Quarterly,Low,"Simple control, bulk ordering"
829,Tanqueray Sterling Vodka,Liter,187,10.71,2.1420000000000003,295.46842014263945,B,Monthly,Medium,Moderate control
830,Bols White Creme De Menthe,Liter,6,7.35,1.47,63.887656499993994,C,Quarterly,Low,"Simple control, bulk ordering"
831,Bols Green Creme De Menthe,Liter,43,7.46,1.492,169.7656482776202,C,Quarterly,Low,"Simple control, bulk ordering"
832,Bols Strawberry Liqueur,Liter,8,7.24,1.4480000000000002,74.32941462471663,C,Quarterly,Low,"Simple control, bulk ordering"
833,Bols White Creme De Cacao,Liter,31,7.99,1.598,139.28118703301843,C,Quarterly,Low,"Simple control, bulk ordering"
834,Bols Brown Creme de Cacao,Liter,32,7.68,1.536,144.33756729740642,C,Quarterly,Low,"Simple control, bulk ordering"
835,Bols Creme De Noyaux,Liter,12,7.57,1.5140000000000002,89.02821899864858,C,Quarterly,Low,"Simple control, bulk ordering"
836,Bols Creme de Cassis,Liter,10,7.8,1.56,80.06407690254356,C,Quarterly,Low,"Simple control, bulk ordering"
837,Bols Creme de Banana,Liter,24,7.93,1.586,123.01385521570944,C,Quarterly,Low,"Simple control, bulk ordering"
838,Bols Cherry Flavored Brandy,Liter,43,7.96,1.592,164.34734634686464,C,Quarterly,Low,"Simple control, bulk ordering"
840,Bols Peach Flavored Brandy,Liter,13,8.79,1.758,85.99282981988853,C,Quarterly,Low,"Simple control, bulk ordering"
842,Bols Apricot Flavored Brand,Liter,10,8.45,1.69,76.92307692307692,C,Quarterly,Low,"Simple control, bulk ordering"
844,Bols Melon Liqueur,Liter,14,7.19,1.4380000000000002,98.66987427281194,C,Quarterly,Low,"Simple control, bulk ordering"
845,Bols Amaretto Liqueur,Liter,12,7.19,1.4380000000000002,91.35055284379986,C,Quarterly,Low,"Simple control, bulk ordering"
847,Glenfiddich 12 Year Old Sco,Liter,18,35.65,7.13,50.244842317626414,C,Quarterly,Low,"Simple control, bulk ordering"
849,Bols Peach Schnapps,Liter,5,7.35,1.47,58.321184351980435,C,Quarterly,Low,"Simple control, bulk ordering"
853,Bols Butterscotch,Liter,2,7.4,1.4800000000000002,36.760731104690386,C,Quarterly,Low,"Simple control, bulk ordering"
854,Seagrams VO Canadian Whiskey,Liter,276,11.67,2.334,343.87778064388743,B,Monthly,Medium,Moderate control
855,Black Velvet,Liter,111,8.65,1.7300000000000002,253.30189440859428,C,Quarterly,Low,"Simple control, bulk ordering"
856,Chinaco Blanco Tequila,750mL,41,21.73,4.346,97.12858623572642,C,Quarterly,Low,"Simple control, bulk ordering"
857,Kahlua,Liter,1476,16.17,3.2340000000000004,675.5743794098677,A,Weekly,High,"Tight control, frequent replenishment"
858,Canadian Club,Liter,720,8.95,1.79,634.2197070980279,A,Weekly,High,"Tight control, frequent replenishment"
859,Beefeater Gin,Liter,243,17.29,3.458,265.08835023389497,B,Monthly,Medium,Moderate control
860,Bols Orange Curacao,Liter,139,8.79,1.758,281.1887652969759,C,Quarterly,Low,"Simple control, bulk ordering"
861,Barton Gin,Liter,71,4.67,0.934,275.7120429378902,C,Quarterly,Low,"Simple control, bulk ordering"
862,Jacques Bonet Brandy,Liter,3,6.05,1.21,49.79295977319692,C,Quarterly,Low,"Simple control, bulk ordering"
863,Ten High Bourbon,Liter,2,5.83,1.1660000000000001,41.41576832812911,C,Quarterly,Low,"Simple control, bulk ordering"
865,Montezuma Tequila White,Liter,39,5.5,1.1,188.29377433825434,C,Quarterly,Low,"Simple control, bulk ordering"
866,Absolut Hibiskus,Liter,6,15.93,3.186,43.396303660274626,C,Quarterly,Low,"Simple control, bulk ordering"
868,Tanqueray Ten Gin,Liter,28,24.61,4.922000000000001,75.42376557054354,C,Quarterly,Low,"Simple control, bulk ordering"
869,DeKuyper Anisette,Liter,14,7.57,1.5140000000000002,96.16146702855163,C,Quarterly,Low,"Simple control, bulk ordering"
870,Carpano Antica Formula,Liter,163,17.64,3.5280000000000005,214.94607244366412,B,Monthly,Medium,Moderate control
871,DeKuyper Blackberry Brandy,Liter,2,7.51,1.502,36.490518258441334,C,Quarterly,Low,"Simple control, bulk ordering"
874,DeKuyper Creme de Banana,Liter,8,6.71,1.342,77.20914364821829,C,Quarterly,Low,"Simple control, bulk ordering"
875,DeKuyper Creme de Cacao Dark,Liter,58,6.56,1.312,210.2553615800813,C,Quarterly,Low,"Simple control, bulk ordering"
876,DeKuyper Creme de Cacao Whit,Liter,62,6.66,1.332,215.7464867536585,C,Quarterly,Low,"Simple control, bulk ordering"
877,DeKuyper Creme de Cassis,Liter,81,7.02,1.404,240.1922307076307,C,Quarterly,Low,"Simple control, bulk ordering"
878,DeKuyper Green Creme de Ment,Liter,114,7.46,1.492,276.41907803625435,C,Quarterly,Low,"Simple control, bulk ordering"
879,DeKuyper White Creme de Ment,Liter,25,7.4,1.4800000000000002,129.96881122750906,C,Quarterly,Low,"Simple control, bulk ordering"
880,Sobieski Vanilla Vodka,Liter,15,7.57,1.5140000000000002,99.53657479835825,C,Quarterly,Low,"Simple control, bulk ordering"
881,DeKuyper Hazelnut,Liter,15,6.56,1.312,106.92486534603769,C,Quarterly,Low,"Simple control, bulk ordering"
882,DeKuyper Hot Damn Cinnamon,Liter,18,10.39,2.0780000000000003,93.07080728365464,C,Quarterly,Low,"Simple control, bulk ordering"
883,Patron Burdeos Anejo Tequila,750mL,1,390.62,78.12400000000001,3.57773166155557,C,Quarterly,Low,"Simple control, bulk ordering"
884,DeKuyper Orange Curacao,Liter,36,7.08,1.4160000000000001,159.44820103582015,C,Quarterly,Low,"Simple control, bulk ordering"
885,Arrow Apricot Brandy,750mL,12,6.05,1.21,99.58591954639384,C,Quarterly,Low,"Simple control, bulk ordering"
887,DeKuyper Razzmatazz,Liter,58,10.15,2.0300000000000002,169.03085094570332,C,Quarterly,Low,"Simple control, bulk ordering"
888,DeKuyper Sloe Gin,Liter,1,7.19,1.4380000000000002,26.37063313749449,C,Quarterly,Low,"Simple control, bulk ordering"
889,DeKuyper Sour Apple Pucker,Liter,75,9.84,1.968,195.21720236075757,C,Quarterly,Low,"Simple control, bulk ordering"
890,Sobieski Cytron Vodka,Liter,15,7.46,1.492,100.26773809630424,C,Quarterly,Low,"Simple control, bulk ordering"
892,Uncle Val's Botanical Gin,750mL,163,24.99,4.998,180.59082262974283,B,Monthly,Medium,Moderate control
895,Sambuca Romana,Liter,111,18.17,3.6340000000000003,174.77086185975304,B,Monthly,Medium,Moderate control
896,Rumpleminze,Liter,158,18.6,3.7200000000000006,206.09007321938114,B,Monthly,Medium,Moderate control
897,Montezuma Blue,Liter,67,4.92,0.984,260.9395157777161,C,Quarterly,Low,"Simple control, bulk ordering"
899,Absolut Mandrin,Liter,18,14.5,2.9000000000000004,78.78385971583353,C,Quarterly,Low,"Simple control, bulk ordering"
901,Creta Olympia White,375mL,24,3.92,0.784,174.9635530559413,C,Quarterly,Low,"Simple control, bulk ordering"
903,Bombay Sapphire Gin,Liter,548,18.79,3.758,381.8667907470689,A,Weekly,High,"Tight control, frequent replenishment"
904,Malibu Rum,Liter,353,12.22,2.4440000000000004,380.04651278779073,B,Monthly,Medium,Moderate control
905,DeKuyper Grape Pucker,Liter,8,9.62,1.924,64.4825880219161,C,Quarterly,Low,"Simple control, bulk ordering"
906,DeKuyper Watermelon Pucker,Liter,26,10.15,2.0300000000000002,113.1719124756625,C,Quarterly,Low,"Simple control, bulk ordering"
910,Goldschlager Cinnamon Schnps,Liter,12,17.29,3.458,58.90852227419888,C,Quarterly,Low,"Simple control, bulk ordering"
911,Yukon Jack,Liter,20,15.32,3.064,80.79242008754989,C,Quarterly,Low,"Simple control, bulk ordering"
912,Smirnoff Vanilla Vodka,Liter,12,11.15,2.23,73.35643066073015,C,Quarterly,Low,"Simple control, bulk ordering"
913,Smirnoff Raspberry Vodka,Liter,52,10.58,2.116,156.76309893321692,C,Quarterly,Low,"Simple control, bulk ordering"
914,Smirnoff Orange Vodka,Liter,12,11.5,2.3000000000000003,72.23151185146152,C,Quarterly,Low,"Simple control, bulk ordering"
915,Smirnoff Citrus Vodka,Liter,26,10.98,2.196,108.8104248728955,C,Quarterly,Low,"Simple control, bulk ordering"
918,Smirnoff Cherry Vodka,Liter,8,10.89,2.1780000000000004,60.6060606060606,C,Quarterly,Low,"Simple control, bulk ordering"
920,Sobieski Vodka,Liter,15,7.57,1.5140000000000002,99.53657479835825,C,Quarterly,Low,"Simple control, bulk ordering"
926,Hangar One Kaffir Lime Vodk,750mL,2,20.58,4.116,22.043335708870273,C,Quarterly,Low,"Simple control, bulk ordering"
929,DeKuyper Island Punch Pucker,Liter,23,9.28,1.8559999999999999,111.32044457021516,C,Quarterly,Low,"Simple control, bulk ordering"
932,Robert Sinskey Marcien Red,750mL,2,55.91,11.182,13.37381323121454,C,Quarterly,Low,"Simple control, bulk ordering"
934,Tanteo Jalapeno Tequila,750mL,121,26.08,5.216,152.3084132959706,B,Monthly,Medium,Moderate control
935,Tanteo Tropical Tequila,750mL,1,30.07,6.014,12.894909192112602,C,Quarterly,Low,"Simple control, bulk ordering"
938,Jack Daniels Master Dist VAP,750mL,89,22.55,4.510000000000001,140.47748791878857,B,Monthly,Medium,Moderate control
942,Glenmorangie Nectar D'Or,750mL,73,45.45,9.090000000000002,89.61474811830935,B,Monthly,Medium,Moderate control
945,Vincent Van Gogh Pineapple,750mL,4,20.43,4.086,31.288216964262137,C,Quarterly,Low,"Simple control, bulk ordering"
950,Mastersons 10 Yr Old Rye,750mL,3,58.82,11.764000000000001,15.969198505812841,C,Quarterly,Low,"Simple control, bulk ordering"
956,Jose Cuervo Tradicional,Liter,10,22.89,4.578,46.73713708096721,C,Quarterly,Low,"Simple control, bulk ordering"
957,Hangar One Blueberry Vodka,750mL,2,21.37,4.274,21.632053030091193,C,Quarterly,Low,"Simple control, bulk ordering"
966,Patron Citronge Orange Liqu,750mL,591,16.15,3.23,427.75242398250674,A,Weekly,High,"Tight control, frequent replenishment"
967,Chopin Vodka,Liter,1,24.8,4.960000000000001,14.19904585617662,C,Quarterly,Low,"Simple control, bulk ordering"
970,Prairie Organic Kosher Vodka,750mL,116,12.11,2.422,218.8476690064629,C,Quarterly,Low,"Simple control, bulk ordering"
971,Sauza Extra Gold Tequila,Liter,67,11.42,2.2840000000000003,171.2731761708667,C,Quarterly,Low,"Simple control, bulk ordering"
972,Ciroc Snap Frost Vodka,Liter,21,25.95,5.19,63.610083906299586,C,Quarterly,Low,"Simple control, bulk ordering"
973,Bacardi 1873 Solera Rum,750mL,22,11.9,2.3800000000000003,96.14414947874673,C,Quarterly,Low,"Simple control, bulk ordering"
975,Drambuie,Liter,14,26.31,5.2620000000000005,51.580862039833434,C,Quarterly,Low,"Simple control, bulk ordering"
976,McCormick Gold Label Bourbon,Liter,140,7.47,1.494,306.11789558489164,C,Quarterly,Low,"Simple control, bulk ordering"
977,McCormick Scotch,Liter,3,8.98,1.7960000000000003,40.87026570935984,C,Quarterly,Low,"Simple control, bulk ordering"
978,Ron Rio Silver Rum,Liter,182,5.3,1.06,414.36471037909,C,Quarterly,Low,"Simple control, bulk ordering"
979,Pancho Villa Rojo,Liter,9,5.9,1.1800000000000002,87.33337646093729,C,Quarterly,Low,"Simple control, bulk ordering"
981,McCormick Triple Sec,Liter,128,2.89,0.5780000000000001,470.5882352941176,C,Quarterly,Low,"Simple control, bulk ordering"
982,McCormick Long Island Iced,Liter,137,5.46,1.092,354.20033237967954,C,Quarterly,Low,"Simple control, bulk ordering"
984,Patron XO Cafe Liqueur,750mL,425,20.63,4.126,320.9444376223358,A,Weekly,High,"Tight control, frequent replenishment"
989,Absolut Pears,Liter,9,14.59,2.918,55.53651337657096,C,Quarterly,Low,"Simple control, bulk ordering"
994,Absolut Apeach,Liter,28,14.81,2.962,97.22691113308473,C,Quarterly,Low,"Simple control, bulk ordering"
995,Absolut Ruby Red,Liter,24,15.99,3.1980000000000004,86.629616364842,C,Quarterly,Low,"Simple control, bulk ordering"
998,Corralejo Blanco Tequila,750mL,20,18.51,3.7020000000000004,73.501599595967,C,Quarterly,Low,"Simple control, bulk ordering"
999,Jameson 18 Year Old,750mL,23,89.84,17.968,35.7778343156347,B,Monthly,Medium,Moderate control
1000,Goslings Dark'n Stormy VAP,750mL,29,11.62,2.324,111.7071410879879,C,Quarterly,Low,"Simple control, bulk ordering"
1001,Bailey's 50mL 4 Pack,50mL 4 Pk,853,4.28,0.8560000000000001,998.2461255135447,B,Monthly,Medium,Moderate control
1003,Crown Royal +2 Reusable Cups,750mL,18,16.66,3.3320000000000003,73.49939363250378,C,Quarterly,Low,"Simple control, bulk ordering"
1004,Jim Beam w/2 Rocks Glasses,750mL,42,10.65,2.1300000000000003,140.42189949988187,C,Quarterly,Low,"Simple control, bulk ordering"
1005,Maker's Mark Combo Pack,375mL 2 Pk,280,27.34,5.468,226.28968751888752,A,Weekly,High,"Tight control, frequent replenishment"
1006,Jim Beam Candy Cane 4/50mLs,50mL 4 Pk,149,3.14,0.6280000000000001,487.0945970720834,C,Quarterly,Low,"Simple control, bulk ordering"
1007,12 Days of Pearls Gift Set,50mL 12 Pk,26,7.19,1.4380000000000002,134.46437295388094,C,Quarterly,Low,"Simple control, bulk ordering"
1009,Rebel Yell Variety Pack,750mL 3 Pk,60,38.75,7.75,87.98826901281197,B,Monthly,Medium,Moderate control
1012,Courvoisier VSOP VAP,750mL,34,25.73,5.146000000000001,81.28390649514063,C,Quarterly,Low,"Simple control, bulk ordering"
1013,Kahlua Pumpkin Spice Liqueur,750mL,79,10.29,2.058,195.92545338659414,C,Quarterly,Low,"Simple control, bulk ordering"
1019,Drambuie Glass Pack,750mL,83,20.6,4.12,141.93530592478098,C,Quarterly,Low,"Simple control, bulk ordering"
1020,B & B Dom VAP,750mL,47,18.11,3.622,113.91337152431909,C,Quarterly,Low,"Simple control, bulk ordering"
1021,St Brendans Peppermint Bark,750mL,79,10.76,2.152,191.59863562854824,C,Quarterly,Low,"Simple control, bulk ordering"
1022,St Brendans Salted Caramel,750mL,110,10.6,2.12,227.7867258047101,C,Quarterly,Low,"Simple control, bulk ordering"
1023,Hennessy VSOP Cognac + 50mL,750mL,237,35.93,7.186,181.6061562618599,A,Weekly,High,"Tight control, frequent replenishment"
1024,Hennessey VS +VSOP 50mL,750mL,512,19.99,3.9979999999999998,357.86035267406754,A,Weekly,High,"Tight control, frequent replenishment"
1025,Fulton's Harvest Pumpkin Liq,750mL,31,5.26,1.052,171.6615292031532,C,Quarterly,Low,"Simple control, bulk ordering"
1026,Ole Smoky Apple Pie Pour Pak,750mL,11,14.61,2.922,61.355886696442084,C,Quarterly,Low,"Simple control, bulk ordering"
1029,Fulton's Harvest Apple Pie L,750mL,66,5.26,1.052,250.4748342359993,C,Quarterly,Low,"Simple control, bulk ordering"
1030,Ole Smoky Pumpkin Pie,750mL,28,13.56,2.712,101.60946695958604,C,Quarterly,Low,"Simple control, bulk ordering"
1031,Avion Tasting Flight 3/375mL,375mL 3 Pk,23,33.57,6.714,58.529289150068045,C,Quarterly,Low,"Simple control, bulk ordering"
1032,Woodford Rsv MC Classic Malt,750mL,1,70.86,14.172,8.400099457766373,C,Quarterly,Low,"Simple control, bulk ordering"
1033,Chivas Regal w/ 2 Glasses,750mL,31,23.07,4.614,81.96756841183024,C,Quarterly,Low,"Simple control, bulk ordering"
1034,Mr Boston Holiday Nog,750mL,10,3.81,0.762,114.55723277057845,C,Quarterly,Low,"Simple control, bulk ordering"
1035,Pinnacle Vodka Gift Pak,750mL + 3/,56,8.59,1.718,180.54373960123,C,Quarterly,Low,"Simple control, bulk ordering"
1036,Jameson Trilogy Pack,200mL 3 Pk,58,29.84,5.968,98.5824460008851,C,Quarterly,Low,"Simple control, bulk ordering"
1037,JP Wiser's Rye w/ 2 Glasses,750mL,28,15.5,3.1,95.03819266229829,C,Quarterly,Low,"Simple control, bulk ordering"
1038,1800 Silver w/ Shot Glasses,750mL,46,16.41,3.282,118.38852983951807,C,Quarterly,Low,"Simple control, bulk ordering"
1039,Three Olives Vodka w/Flask,750mL,168,10.31,2.0620000000000003,285.4370277298025,C,Quarterly,Low,"Simple control, bulk ordering"
1042,Benchmark Egg Nog,750mL,41,5.34,1.068,195.9324197487854,C,Quarterly,Low,"Simple control, bulk ordering"
1045,Glenfiddich Trio 200ml Pack,200mL 3 Pk,21,33.55,6.71,55.94333944284953,C,Quarterly,Low,"Simple control, bulk ordering"
1048,Mother's Holiday Nog,750mL,42,5.11,1.022,202.72121351984578,C,Quarterly,Low,"Simple control, bulk ordering"
1049,Old New England Pumpkin Nog,750mL,152,5.55,1.11,370.0499114132267,C,Quarterly,Low,"Simple control, bulk ordering"
1050,Hudson Maple Cask Rye,375mL,32,32.84,6.568000000000001,69.8004812759776,C,Quarterly,Low,"Simple control, bulk ordering"
1051,Woodford Reserve MC 1838,750mL,13,74.62,14.924000000000001,29.51406680504776,C,Quarterly,Low,"Simple control, bulk ordering"
1059,Old St Nick's Egg Nog,750mL,32,3.4,0.68,216.93045781865618,C,Quarterly,Low,"Simple control, bulk ordering"
1060,Jack Daniels Bruins Glass Pk,Liter,383,21.7,4.34,297.06707647645385,A,Weekly,High,"Tight control, frequent replenishment"
1061,Christian Bros Holiday Nog,750mL,28,5.3,1.06,162.5272110744002,C,Quarterly,Low,"Simple control, bulk ordering"
